Source,Target
ORF7b,ND4
ORF7b,VAMP7
ORF7b,ELOVL7
ORF7b,SEC61B
ORF7b,JAGN1
ORF7b,TMEM214
ORF7b,VKORC1L1
ORF7b,SCCPDH
ORF7b,TM9SF2
ORF7b,SEMA4B
ORF7b,S1PR5
ORF7b,C11orf24
ORF7b,TIMM17B
ORF7b,CKAP4
ORF7b,RAB7A
ORF7b,BET1
ORF7b,LPCAT4
ORF7b,STX6
ORF7b,STRA6
ORF7b,EXT1
ORF7b,STX12
ORF7b,ALG14
ORF7b,GLCE
ORF7b,TMED9
ORF7b,B3GAT3
ORF7b,TMEM256
ORF7b,GOSR2
ORF7b,FITM2
ORF7b,GGT7
ORF7b,SGCB
ORF7b,NAPA
ORF7b,DDR1
ORF7b,ALG13
ORF7b,STX16
ORF7b,CD44
ORF7b,CUX1
ORF7b,MAVS
ORF7b,ST7
ORF7b,HTATIP2
ORF7b,DPY19L2
ORF8a,UHRF1BP1L
ORF8b,PCCA
ORF8b,ACSF2
ORF8b,ALDH5A1
ORF8b,ACADS
ORF8b,FPGS
ORF8b,PPA2
ORF8b,L2HGDH
ORF8b,AGMAT
ORF8b,C14orf159
ORF8b,HSPE1
ORF8b,PDHX
ORF8b,SARS2
ORF8b,GFM1
ORF8b,IARS2
ORF8b,MTHFD1L
ORF8b,TARS2
ORF8b,ACAT1
ORF8b,PEG10
ORF8b,HIBADH
ORF8b,ACAD10
ORF8b,NUDT19
ORF8b,CECR5
ORF8b,HSD17B8
ORF8b,PITRM1
ORF8b,PMPCA
ORF8b,ALDH2
ORF8b,OGDH
ORF8b,PYROXD2
ORF8b,RBPMS
ORF8b,PC
ORF8b,TACO1
ORF8b,PMPCB
ORF8b,COQ6
ORF8b,ABHD10
ORF8b,PDPR
ORF8b,NARS2
ORF8b,ECHDC3
ORF8b,PCCB
ORF8b,CRYZ
ORF8b,SIRT3
ORF8b,NLN
ORF8b,HPS6
ORF9b,PPP1R12B
ORF9b,AP2A1
ORF9b,TCEAL4
ORF9b,CAMSAP2
ORF9b,LSM14A
ORF9b,AP2M1
ORF9b,NEMF
ORF9b,PKN1
ORF9b,EPN2
ORF9b,LMO7
ORF9b,HSPA1A
ORF9b,AP2S1
ORF9b,GTF2F2
ORF9b,CLASP1
ORF9b,VTI1B
ORF9b,NTS
ORF9b,ARHGEF2
ORF9b,PEG10
ORF9b,IGF2R
ORF9b,CHD8
ORF9b,DTWD2
ORF9b,HSPA8
ORF9b,EPN1
ORF9b,BICC1
ORF9b,TOMM70A
ORF9b,LSG1
ORF9b,HSPA1L
ORF9b,CEP170B
ORF9b,DOCK6
ORF9b,RBM33
ORF9b,FXR1
ORF9b,C19orf43
ORF9b,CLINT1
ORF9b,MARK2
ORF9b,CLASP2
ORF9b,SEC16A
S,ZDHHC5
E,TTF1
E,STIP1
E,MDH1
E,CS
E,RBM5
E,RPL39
E,PRPF40A
E,ATP6V1B1
E,TAF4
E,CAAP1
E,GLTSCR2
M,ABCC10
M,PCCA
M,KIAA1147
M,PLEKHG4
M,TRIM7
M,VPS13A
M,SLC29A3
M,ATP7B
M,ACSF2
M,KIAA0355
M,HOOK2
M,NCAPH2
M,ALDH5A1
M,ATP2A3
M,RNF145
M,ACADS
M,MCFD2
M,FPGS
M,TMTC4
M,MTFR1L
M,NFE2L2
M,ATP12A
M,ATP13A3
M,NR2C2
M,ERGIC2
M,PPA2
M,SLC37A4
M,CAV1
M,L2HGDH
M,RUFY2
M,ATG9A
M,C14orf159
M,SLC16A4
M,IRAK1
M,SGSM3
M,RBFOX2
M,ORC4
M,ATL2
M,MALL
M,GUSB
M,C2CD2
M,POMT1
M,UBE3C
M,C1orf27
M,MED24
M,MIPEP
M,NDUFS2
M,ATP8B2
M,PSEN2
M,POLD3
M,PRPF39
M,GGH
M,C5
M,SERPINE2
M,TMEM57
M,DRAM2
M,ADCK4
M,UNC50
M,METTL7B
M,CALU
M,SPG11
M,FADS2
M,MTHFD1L
M,PIGT
M,P3H4
M,SLC45A1
M,CAV2
M,EXTL2
M,UPK1B
M,ACAT1
M,FANCI
M,SLC46A1
M,SLC22A5
M,ATP6V0A2
M,WDFY3
M,HARS2
M,ALDH1A2
M,TTC27
M,PYCRL
M,C6orf120
M,PITRM1
M,TOR1AIP2
M,SLC25A2
M,NR5A2
M,IPO13
M,ECI1
M,GPR37
M,MROH1
M,SARM1
M,ARFGEF2
M,LTN1
M,PYROXD2
M,HAX1
M,ENDOD1
M,PC
M,DERL3
M,SDF4
M,HAUS6
M,CTSB
M,PMPCB
M,ALG6
M,SLC18B1
M,MCM3AP
M,SLC9A1
M,STARD3NL
M,NME3
M,RBFOX3
M,CDK5RAP3
M,TYW1
M,NCAPD3
M,ACADSB
M,ELF3
M,ARFGEF1
M,PDPR
M,WDR72
M,NUBP2
M,TNFAIP2
M,GUF1
M,NARS2
M,INTS4
M,NLRX1
M,COX2
M,PCCB
M,PEX6
M,LMBRD2
M,INTS12
M,NDUFS8
M,DNAJB2
M,C2orf47
M,NDUFA10
M,JAK2
M,AK4
M,FANCG
M,PRKDC
M,SGCB
M,GBF1
M,YIF1B
M,RTN4
N,SDPR
N,HSPA9
N,HSPA1A
N,PCNP
N,ANGPT4
N,G3BP2
N,SSBP1
N,PTRF
N,G3BP1
nsp1,ZNF148
nsp1,PISD
nsp1,TIMELESS
nsp12,FH
nsp13,RNF8
nsp14,ZNF250
nsp14,PEG10
nsp15,MOB4
nsp15,SPIRE1
nsp15,CEP170B
nsp15,DOCK6
nsp16,NEMF
nsp16,MUC13
nsp2,RAP1GDS1
nsp3,IL31RA
nsp3,FBXO46
nsp4,HFE
nsp4,ENTPD6
nsp4,GGH
nsp4,TCTN3
nsp4,ARSE
nsp4,PIGT
nsp4,FSCN1
nsp4,TMEM2
nsp4,BMPR1B
nsp4,HSPA5
nsp4,HLA-C
nsp6,GPR89A
nsp6,ABCB8
nsp6,UBIAD1
nsp6,LRP12
nsp6,RHBDD3
nsp6,CYB5A
nsp6,EVA1C
nsp6,EMC10
nsp6,SLC39A14
nsp6,ATP13A3
nsp6,ATG9A
nsp6,HMGCR
nsp6,PTDSS2
nsp6,TTYH3
nsp6,ADPGK
nsp6,UPK3B
nsp6,ATP5E
nsp6,PIGU
nsp6,ATP5B
nsp6,CERS2
nsp6,COPG2
nsp6,EMC2
nsp6,PEX2
nsp6,EFHD2
nsp6,SLC6A15
nsp6,ATP6
nsp6,RAB32
nsp6,YIPF4
nsp6,HLA-DMB
nsp6,LPCAT3
nsp6,SCAMP4
nsp6,RMND1
nsp6,CAV2
nsp6,PTPLB
nsp6,MFSD3
nsp6,EMC4
nsp6,FSCN1
nsp6,EBP
nsp6,RABL3
nsp6,SIGMAR1
nsp6,GCNT3
nsp6,TMEM41A
nsp6,VMP1
nsp6,COG1
nsp6,NBR1
nsp6,COG2
nsp6,APOB
nsp6,DOLK
nsp6,FAM8A1
nsp6,SLC7A6
nsp6,BRI3BP
nsp6,SLC19A2
nsp6,SARM1
nsp6,SLC35F6
nsp6,WFS1
nsp6,ATP5F1
nsp6,EMC8
nsp6,ATP5H
nsp6,ZW10
nsp6,EMC3
nsp6,ENDOD1
nsp6,CANT1
nsp6,DERL3
nsp6,PDLIM1
nsp6,MSMO1
nsp6,DHCR24
nsp6,ATP6AP1
nsp6,PIGS
nsp6,SURF4
nsp6,COTL1
nsp6,TMEM159
nsp6,SLC33A1
nsp6,ND4
nsp6,MSN
nsp6,VKORC1L1
nsp6,CHPT1
nsp6,COG7
nsp6,CAV1
nsp6,TLCD1
nsp6,ATP5D
nsp6,GPAA1
nsp6,YIF1B
nsp7,FOCAD
nsp7,CA12
nsp7,ROR1
nsp7,ATP6V1B1
nsp7,RABGAP1L
nsp8,FOCAD
nsp8,ATE1
nsp8,HERC1
nsp9,NEK9
nsp9,GTF2F2
nsp9,MTHFD1
nsp9,SETD2
nsp9,STAT6
nsp9,TAX1BP1
ORF3a,TRIM47
ORF3a,ADCY6
ORF3a,SLK
ORF3a,ATP8B1
ORF3a,TMUB1
ORF3a,TMEM237
ORF3a,RHEB
ORF3a,ACVR2A
ORF3a,PROCR
ORF3a,TGOLN2
ORF3a,CD99L2
ORF3a,GPR125
ORF3a,LDLR
ORF3a,NRG1
ORF3a,SLC4A2
ORF3a,SLC4A10
ORF3a,BMPR1A
ORF3a,MPZL1
ORF3a,LSS
ORF3a,CLU
ORF3a,PMEPA1
ORF3a,SHC1
ORF3a,HPCAL1
ORF3a,RNF19A
ORF3a,ATP2B4
ORF3a,GNA13
ORF3a,PPP2R4
ORF3a,TNIP1
ORF3a,SELK
ORF3a,LRP12
ORF3a,ACVR1B
ORF3a,HSP90AB4P
ORF3a,ITGA6
ORF3a,CYB5A
ORF3a,DTNB
ORF3a,TMEM27
ORF3a,BMPR2
ORF3a,VPS18
ORF3a,MGLL
ORF3a,ANXA6
ORF3a,GSK3A
ORF3a,HMOX2
ORF3a,SCARB1
ORF3a,SEMA4C
ORF3a,EPHB2
ORF3a,MET
ORF3a,MYOF
ORF3a,NRSN2
ORF3a,UBQLN1
ORF3a,FAM49B
ORF3a,TSKU
ORF3a,HFE
ORF3a,DLG1
ORF3a,ADIPOR1
ORF3a,VAMP3
ORF3a,VPS41
ORF3a,LRIG3
ORF3a,SLC4A4
ORF3a,FLRT3
ORF3a,ZDHHC5
ORF3a,TNFRSF10B
ORF3a,DDT
ORF3a,SPINT2
ORF3a,CLIP1
ORF3a,NEO1
ORF3a,FURIN
ORF3a,GOLGB1
ORF3a,KIAA1598
ORF3a,LTBR
ORF3a,PCDH9
ORF3a,PVR
ORF3a,KIAA0930
ORF3a,MGRN1
ORF3a,RAB3D
ORF3a,MICA
ORF3a,LMCD1
ORF3a,SNX27
ORF3a,VPS26A
ORF3a,UGCG
ORF3a,NDFIP2
ORF3a,NCOA4
ORF3a,EPHA2
ORF3a,TLDC1
ORF3a,NEDD1
ORF3a,STAM2
ORF3a,DSC3
ORF3a,PPIC
ORF3a,CRIM1
ORF3a,LRP10
ORF3a,GPI
ORF3a,PLP2
ORF3a,ITM2C
ORF3a,ZNRF3
ORF3a,ATP11C
ORF3a,GNAQ
ORF3a,UPK3B
ORF3a,PCDHAC2
ORF3a,EIF2A
ORF3a,PI4K2A
ORF3a,MDH1
ORF3a,DLGAP4
ORF3a,NETO2
ORF3a,CD97
ORF3a,MTPN
ORF3a,TBL2
ORF3a,IFNGR1
ORF3a,CSDE1
ORF3a,NAA10
ORF3a,TOM1L1
ORF3a,ANO6
ORF3a,PTPRF
ORF3a,LRP11
ORF3a,CDH16
ORF3a,CCDC115
ORF3a,CA12
ORF3a,CD38
ORF3a,ZDHHC20
ORF3a,SGCE
ORF3a,EZR
ORF3a,STEAP3
ORF3a,MOSPD2
ORF3a,RAB21
ORF3a,PTPRA
ORF3a,MAPRE1
ORF3a,TNFRSF21
ORF3a,EFHD2
ORF3a,CNDP2
ORF3a,LRRC8D
ORF3a,RAB34
ORF3a,ADAM17
ORF3a,RAB14
ORF3a,AKR1B1
ORF3a,SNAP25
ORF3a,TGFBR2
ORF3a,TGFBR1
ORF3a,PRKCSH
ORF3a,LRFN4
ORF3a,TNFRSF1A
ORF3a,RAB32
ORF3a,C16orf45
ORF3a,GOLGA7
ORF3a,PCDHGC3
ORF3a,RELL1
ORF3a,SLC16A6
ORF3a,TMEM156
ORF3a,BAG5
ORF3a,KIAA0319
ORF3a,PMM2
ORF3a,UBL3
ORF3a,AXL
ORF3a,SLC12A4
ORF3a,AKR7A2
ORF3a,ITCH
ORF3a,TREX1
ORF3a,LRP8
ORF3a,BCAM
ORF3a,IL6ST
ORF3a,CD99
ORF3a,IL13RA1
ORF3a,HOOK3
ORF3a,OPN3
ORF3a,AMIGO2
ORF3a,RNF149
ORF3a,DAK
ORF3a,PGM1
ORF3a,ACVR1
ORF3a,TRIM16
ORF3a,NPLOC4
ORF3a,PTGR1
ORF3a,TAX1BP1
ORF3a,TOR1A
ORF3a,TPBG
ORF3a,AKR1A1
ORF3a,FSCN1
ORF3a,STX10
ORF3a,B2M
ORF3a,PRPS2
ORF3a,ECE1
ORF3a,IGF2R
ORF3a,GCNT3
ORF3a,DTYMK
ORF3a,PPA1
ORF3a,STX4
ORF3a,USP8
ORF3a,NDFIP1
ORF3a,RAB5B
ORF3a,LMAN2
ORF3a,TMEM30B
ORF3a,GAL3ST1
ORF3a,TMEM2
ORF3a,PLXND1
ORF3a,NBR1
ORF3a,CBR1
ORF3a,CDH17
ORF3a,VPS45
ORF3a,LRRN2
ORF3a,MMP15
ORF3a,PCDHA12
ORF3a,ITM2B
ORF3a,CLCN7
ORF3a,TMEM206
ORF3a,DCBLD2
ORF3a,CNNM3
ORF3a,PHPT1
ORF3a,BMPR1B
ORF3a,SNX17
ORF3a,GLO1
ORF3a,RNF130
ORF3a,ZDHHC9
ORF3a,SLC23A2
ORF3a,FXYD2
ORF3a,STEAP2
ORF3a,SLC6A6
ORF3a,HLA-G
ORF3a,UCHL1
ORF3a,BROX
ORF3a,BLVRA
ORF3a,WWP2
ORF3a,FKBP3
ORF3a,STX7
ORF3a,STUB1
ORF3a,SLC30A1
ORF3a,SLC12A6
ORF3a,PTPRJ
ORF3a,MFAP3L
ORF3a,ITFG3
ORF3a,TBCB
ORF3a,NAPG
ORF3a,HINT1
ORF3a,BAMBI
ORF3a,VPS11
ORF3a,RAB8A
ORF3a,HLA-C
ORF3a,SLC26A2
ORF3a,RAB5A
ORF3a,AHCYL1
ORF3a,IFITM1
ORF3a,TRAPPC5
ORF3a,EPHB3
ORF3a,RAB1A
ORF3a,SNX2
ORF3a,PCDHA4
ORF3a,MYRF
ORF3a,NOTCH1
ORF3a,SLC20A1
ORF3a,GABARAPL2
ORF3a,SMS
ORF3a,CLDN12
ORF3a,TOR1B
ORF3a,PVRL3
ORF3a,PDLIM1
ORF3a,LRRC47
ORF3a,VPS39
ORF3a,TBCE
ORF3a,ATP6AP1
ORF3a,SRXN1
ORF3a,ACO1
ORF3a,STEAP1B
ORF3a,PTPRM
ORF3a,LRFN1
ORF3a,OSMR
ORF3a,NCEH1
ORF3a,TNFRSF10D
ORF3a,PLXNA1
ORF3a,TNFSF9
ORF3a,LRRC8A
ORF3a,EEA1
ORF3a,SLC12A7
ORF3a,PSAT1
ORF3a,ADAM9
ORF3a,ADCY9
ORF3a,PTPN11
ORF3a,COTL1
ORF3a,ANXA5
ORF3a,RAB13
ORF3a,IL10RB
ORF3a,SUMF2
ORF3a,CMIP
ORF3a,RHBDF2
ORF3a,VAMP7
ORF3a,RAB31
ORF3a,C5orf15
ORF3a,FKBP1A
ORF3a,MSN
ORF3a,NOTCH3
ORF3a,LSR
ORF3a,SEMA4B
ORF3a,CPD
ORF3a,KYNU
ORF3a,ROR1
ORF3a,HLA-E
ORF3a,EEF1A2
ORF3a,SNX1
ORF3a,ATP6V1B1
ORF3a,HLA-A
ORF3a,NOTCH2
ORF3a,RABGAP1L
ORF3a,VAMP2
ORF3a,STXBP3
ORF3a,RAB7A
ORF3a,TMEM55A
ORF3a,RAB9A
ORF3a,RHOB
ORF3a,LGALS3
ORF3a,IDH1
ORF3a,CAP1
ORF3a,STX6
ORF3a,HSPA13
ORF3a,STX12
ORF3a,LRBA
ORF3a,TNFRSF10A
ORF3a,HMGCS2
ORF3a,GCLC
ORF3a,EPCAM
ORF3a,NDRG1
ORF3a,MRC2
ORF3a,VPS16
ORF3a,RNPEP
ORF3a,WWP1
ORF3a,NAPA
ORF3a,FGFR1
ORF3a,DDR1
ORF3a,GGT1
ORF3a,CD44
ORF3a,PVRL2
ORF3a,RAB2A
ORF3a,NRP2
ORF3a,PTPRS
ORF3a,SULT1A3
ORF3a,SPAG9
ORF3a,CLCC1
ORF7a,NF1
ORF7a,IPO11
ORF7a,ATM
ORF7a,NCAPG2
ORF7a,USP34
ORF7a,L2HGDH
ORF7a,THADA
ORF7a,AGMAT
ORF7a,RIF1
ORF7a,DYNC2H1
ORF7a,MDN1
ORF7a,NUP93
ORF7a,UBE3C
ORF7a,BTAF1
ORF7a,COG3
ORF7a,FASTKD1
ORF7a,PDS5A
ORF7a,INTS5
ORF7a,ATP13A1
ORF7a,TTI1
ORF7a,ATR
ORF7a,RNF213
ORF7a,INTS2
ORF7a,FANCI
ORF7a,PFKP
ORF7a,NUBPL
ORF7a,COG1
ORF7a,INTS8
ORF7a,COG2
ORF7a,DOCK5
ORF7a,TMEM168
ORF7a,TTC27
ORF7a,ELMO2
ORF7a,XPOT
ORF7a,NUP188
ORF7a,LTN1
ORF7a,TUT1
ORF7a,FANCD2
ORF7a,OAT
ORF7a,NDUFA12
ORF7a,PC
ORF7a,TBC1D8
ORF7a,PSAT1
ORF7a,SCAI
ORF7a,INTS1
ORF7a,NCAPD3
ORF7a,ARFGEF1
ORF7a,XPO5
ORF7a,FAM20B
ORF7a,STK11IP
ORF7a,INTS4
ORF7a,NLRX1
ORF7a,RANBP6
ORF7a,COG7
ORF7a,INTS12
ORF7b,GPR89A
ORF7b,GOLM1
ORF7b,SRPR
ORF7b,PROCR
ORF7b,TGOLN2
ORF7b,RFT1
ORF7b,LDLR
ORF7b,NRG1
ORF7b,SLC4A2
ORF7b,KLHDC2
ORF7b,BMPR1A
ORF7b,MPZL1
ORF7b,FKBP8
ORF7b,PMEPA1
ORF7b,RNF19A
ORF7b,FAS
ORF7b,SPNS1
ORF7b,GNA13
ORF7b,TMEM254
ORF7b,VAMP4
ORF7b,B4GALT7
ORF7b,SELK
ORF7b,TM9SF3
ORF7b,PGAP2
ORF7b,ZDHHC3
ORF7b,LRP12
ORF7b,ACVR1B
ORF7b,STX2
ORF7b,TVP23C
ORF7b,ITGA6
ORF7b,TM9SF1
ORF7b,SYMPK
ORF7b,C19orf70
ORF7b,CYBRD1
ORF7b,LCLAT1
ORF7b,ABCB10
ORF7b,TMEM248
ORF7b,HMOX2
ORF7b,SCARB1
ORF7b,SEMA4C
ORF7b,DPY19L3
ORF7b,MET
ORF7b,CSGALNACT1
ORF7b,BCAP31
ORF7b,NRSN2
ORF7b,CTNNA2
ORF7b,TMED7
ORF7b,METTL16
ORF7b,VAMP3
ORF7b,BSCL2
ORF7b,ERBB2
ORF7b,GINM1
ORF7b,FLRT3
ORF7b,ZDHHC5
ORF7b,TNFRSF10B
ORF7b,SPINT2
ORF7b,MTCH1
ORF7b,NEO1
ORF7b,LMAN1
ORF7b,GOLGB1
ORF7b,GPR56
ORF7b,DAD1
ORF7b,LTBR
ORF7b,ENTPD4
ORF7b,SLC38A2
ORF7b,PVR
ORF7b,ZMPSTE24
ORF7b,MICA
ORF7b,GALNT12
ORF7b,AGPAT3
ORF7b,NDFIP2
ORF7b,EPHA2
ORF7b,SCAMP1
ORF7b,SORT1
ORF7b,TLDC1
ORF7b,SAMD8
ORF7b,MTX1
ORF7b,TMEM106C
ORF7b,DSC3
ORF7b,BNIP3L
ORF7b,LAPTM4A
ORF7b,CRIM1
ORF7b,LRP10
ORF7b,GPX8
ORF7b,PLP2
ORF7b,ITM2C
ORF7b,ADPGK
ORF7b,ATP11C
ORF7b,PCDHAC2
ORF7b,GALNT10
ORF7b,NETO2
ORF7b,CD97
ORF7b,CYP4F8
ORF7b,TUSC3
ORF7b,VTI1A
ORF7b,CASC4
ORF7b,C2orf43
ORF7b,NDC1
ORF7b,LPAR1
ORF7b,ALG5
ORF7b,ANO6
ORF7b,PTPRF
ORF7b,DHRS7
ORF7b,PIGO
ORF7b,VEZT
ORF7b,FAM213A
ORF7b,CCDC115
ORF7b,UNC93B1
ORF7b,CA12
ORF7b,CD38
ORF7b,QSOX1
ORF7b,CYP2S1
ORF7b,SGCE
ORF7b,TM9SF4
ORF7b,STEAP3
ORF7b,MGST1
ORF7b,PSEN2
ORF7b,TMEM135
ORF7b,ALG11
ORF7b,PEX2
ORF7b,PTPRA
ORF7b,TNFRSF21
ORF7b,TMEM70
ORF7b,NDUFB11
ORF7b,ORAI1
ORF7b,HIGD2A
ORF7b,AKR1B1
ORF7b,SNAP25
ORF7b,DRAM2
ORF7b,GPR126
ORF7b,ZDHHC18
ORF7b,DEGS1
ORF7b,S1PR3
ORF7b,SCAMP2
ORF7b,TNFRSF1A
ORF7b,TMEM87A
ORF7b,ELOVL6
ORF7b,RELL1
ORF7b,SLC16A6
ORF7b,GALNT1
ORF7b,TMEM156
ORF7b,TRIM59
ORF7b,PNKD
ORF7b,MAN1B1
ORF7b,SCAMP4
ORF7b,TMED10
ORF7b,ACP2
ORF7b,C1QL1
ORF7b,PNPLA2
ORF7b,ITCH
ORF7b,ELOVL5
ORF7b,BCAM
ORF7b,UBE2G2
ORF7b,FH
ORF7b,TSPAN14
ORF7b,EXTL2
ORF7b,IL6ST
ORF7b,CD99
ORF7b,IL13RA1
ORF7b,OPN3
ORF7b,AMIGO2
ORF7b,OPA3
ORF7b,RNF149
ORF7b,SGCD
ORF7b,TMED4
ORF7b,ACVR1
ORF7b,ZDHHC21
ORF7b,TPBG
ORF7b,ZDHHC6
ORF7b,FKRP
ORF7b,APOOL
ORF7b,STX10
ORF7b,SLC2A6
ORF7b,CTNNA1
ORF7b,B2M
ORF7b,STT3A
ORF7b,ECE1
ORF7b,RABL3
ORF7b,SCAMP3
ORF7b,CELSR2
ORF7b,IGF2R
ORF7b,STX4
ORF7b,GOLGA5
ORF7b,NDFIP1
ORF7b,LMAN2
ORF7b,NIPA1
ORF7b,CNTNAP3
ORF7b,VIMP
ORF7b,TMEM30B
ORF7b,MTFP1
ORF7b,ERMP1
ORF7b,DIS3
ORF7b,GAL3ST1
ORF7b,POMGNT1
ORF7b,PLXND1
ORF7b,CTDNEP1
ORF7b,RAB34
ORF7b,PTGES
ORF7b,VPS45
ORF7b,LRRN2
ORF7b,CYP1B1
ORF7b,MMP15
ORF7b,CD70
ORF7b,TMEM206
ORF7b,FAM20C
ORF7b,C15orf61
ORF7b,PTPMT1
ORF7b,TMEM164
ORF7b,DCBLD2
ORF7b,SNX17
ORF7b,RNF130
ORF7b,MFSD5
ORF7b,MFSD10
ORF7b,ITPRIPL2
ORF7b,ZDHHC9
ORF7b,SLC23A2
ORF7b,SLC30A5
ORF7b,FXYD2
ORF7b,STEAP2
ORF7b,TMEM68
ORF7b,SLC35A2
ORF7b,CACNG6
ORF7b,LEMD3
ORF7b,TNFSF15
ORF7b,SGPP1
ORF7b,TMEM192
ORF7b,WWP2
ORF7b,CHST14
ORF7b,STX7
ORF7b,SCAP
ORF7b,QSOX2
ORF7b,TMX1
ORF7b,PLD3
ORF7b,STUB1
ORF7b,SLC30A1
ORF7b,RHBDD2
ORF7b,MFSD8
ORF7b,PTPRJ
ORF7b,ZFPL1
ORF7b,TMED2
ORF7b,SLC35F5
ORF7b,CLDN1
ORF7b,LMAN2L
ORF7b,ITFG3
ORF7b,NAPG
ORF7b,REEP5
ORF7b,SYNGR3
ORF7b,SLC47A2
ORF7b,SLC26A2
ORF7b,PLIN2
ORF7b,RAB5A
ORF7b,IFITM1
ORF7b,CD81
ORF7b,TMPPE
ORF7b,TAMM41
ORF7b,TMEM56
ORF7b,TMEM177
ORF7b,PEX10
ORF7b,ARFIP1
ORF7b,RAB1A
ORF7b,GOSR1
ORF7b,SCFD1
ORF7b,CANT1
ORF7b,MYRF
ORF7b,SLC35A1
ORF7b,C1orf159
ORF7b,B3GALT6
ORF7b,PISD
ORF7b,STX5
ORF7b,TIMELESS
ORF7b,GPD2
ORF7b,OSTC
ORF7b,OCIAD2
ORF7b,TRPM4
ORF7b,TMEM199
ORF7b,CLDN12
ORF7b,DAGLB
ORF7b,FUT8
ORF7b,GPR39
ORF7b,COMT
ORF7b,GOLIM4
ORF7b,SEC61G
ORF7b,C16orf58
ORF7b,LETMD1
ORF7b,EFNB1
ORF7b,TMEM258
ORF7b,ALG6
ORF7b,ALG8
ORF7b,RDH14
ORF7b,TCIRG1
ORF7b,PRAF2
ORF7b,ATP6AP1
ORF7b,ABHD5
ORF7b,SMIM1
ORF7b,ZDHHC13
ORF7b,TIMM17A
ORF7b,PEX13
ORF7b,STEAP1B
ORF7b,TMEM223
ORF7b,B4GAT1
ORF7b,PTPRM
ORF7b,GORASP2
ORF7b,LRFN1
ORF7b,MUL1
ORF7b,FAM134A
ORF7b,C10orf54
ORF7b,NCEH1
ORF7b,TNFRSF10D
ORF7b,TNFSF9
ORF7b,LRRC8A
ORF7b,SLC12A7
ORF7b,XXYLT1
ORF7b,ADCY9
ORF7b,SLC15A4
ORF7b,PTPN11
ORF7b,WDR83OS
ORF7b,NT5C3A
ORF7b,EXOG
ORF7b,RAB13
ORF7b,TMEM159
ORF7b,IL10RB
ORF7b,SLC33A1
ORF7b,AGPAT6
ORF7b,SCARA5
ORF7b,SQLE
ORF7b,RHBDF2
ORF7b,VAMP7
ORF7b,C5orf15
ORF7b,ELOVL7
ORF7b,SEC61B
ORF7b,TMEM214
ORF7b,NOTCH3
ORF7b,VKORC1L1
ORF7b,SCCPDH
ORF7b,TM9SF2
ORF7b,ABHD16A
ORF7b,SEMA4B
ORF7b,EXTL3
ORF7b,CALML5
ORF7b,FAM134C
ORF7b,KDELR1
ORF7b,NOTCH2
ORF7b,TIMM17B
ORF7b,CKAP4
ORF7b,GJA1
ORF7b,RAB7A
ORF7b,BET1
ORF7b,TMEM221
ORF7b,LPCAT4
ORF7b,HLA-A
ORF7b,LGALS3
ORF7b,STX6
ORF7b,SYPL1
ORF7b,STRA6
ORF7b,PTRH2
ORF7b,AREG
ORF7b,SPTLC2
ORF7b,EXT1
ORF7b,STX12
ORF7b,TNFRSF10A
ORF7b,ALG14
ORF7b,TLCD1
ORF7b,GLCE
ORF7b,TMED9
ORF7b,B3GAT3
ORF7b,TMEM256
ORF7b,GOSR2
ORF7b,FITM2
ORF7b,PAQR5
ORF7b,SGCB
ORF7b,NAPA
ORF7b,DDR1
ORF7b,ALG13
ORF7b,STX16
ORF7b,CD44
ORF7b,SLC25A52
ORF7b,PVRL2
ORF7b,CUX1
ORF7b,MAVS
ORF7b,ST7
ORF7b,HTATIP2
ORF7b,LGR4
ORF7b,DPY19L2
ORF8,IGFBP3
ORF8,CLU
ORF8,TGFB2
ORF8,SEP15
ORF8,FGA
ORF8,TGFB1
ORF8,TGFBI
ORF8,IGFBP4
ORF8,UGGT2
ORF8,PLAU
ORF8,SERPINE1
ORF8,GGH
ORF8,C5
ORF8,NPTX1
ORF8,TCTN3
ORF8,MAN2A1
ORF8,CNTNAP3B
ORF8,NTS
ORF8,PDIA3
ORF8,CNNM3
ORF8,ST8SIA4
ORF8,PROS1
ORF8,EGFL7
ORF8,TOR1B
ORF8,LTBP1
ORF8,NME3
ORF8,CXCL5
ORF8,FGB
ORF8,ITGA3
ORF9b,MARC1
ORF9b,HSPA1A
ORF9b,TOMM70A
S,ZDHHC5
S,GOLGA7
ORF7b,MAVS
N,HSPA1A
ORF7a,ATM
ORF7a,ATR
nsp2ab,PHB
nsp2ab,PHB2
ORF8,TGFB1
S,ACE2
nsp3,IRF3
nsp5,NLRP12
nsp5,TAB1
S,ACE2
NRP1,S
S,NRP1
S,ACE2
ACE2,S
ACE2,S
S,ACE2
ACE2,S
ACE2,S
ACE2,S
nsp1,RPS2
nsp1,RPS3
nsp1,RPS3
nsp1,RPS2
nsp1,RPS2
nsp1,RPS3
S,ACE2
ACE2,S
ACE2,S
ACE2,S
S,ACE2
ACE2,S
nsp2,ERLIN1
nsp2ab,ERLIN1
nsp2ab,ERLIN2
nsp2ab,RNF170
nsp2ab,TMEM199
nsp2,TMEM199
nsp2,RNF170
nsp2,ERLIN2
ACE2,S
ACE2,S
ACE2,S
S,CD209
S,CLEC4M
S,MRC1
S,CLEC10A
nsp2,MAZ
nsp2,CDKAL1
nsp2,FOXK1
nsp2,HSPA5
nsp2,MLEC
